incident_id,cloud_provider,region,service,service_subtype,start_time,end_time,duration_minutes,severity,status,root_cause_category,root_cause_description,number_of_customers_affected,estimated_revenue_loss_usd,sla_violation,region_impact_score,service_impact_score,ticket_count,ticket_response_time_minutes,ticket_resolution_time_minutes,monitoring_alerts_triggered,detection_method,mitigation_action,number_of_engineers_involved,engineer_response_time_minutes,communication_channels_used,public_status_page_updated,status_page_update_count,user_feedback_score,post_mortem_completed,post_mortem_link,is_recurrent_issue,previous_incident_id,external_factors,scheduled_maintenance_conflict,patch_applied,system_load_before_outage,system_load_after_outage,backup_system_triggered,notes
2e458828-2aa5-4c7a-89f4-6f988b19dce8,GCP,us-west-2,AI/ML,RDS,2025-03-06 10:18:11.145963,2025-03-06 17:44:11.145963,446,Critical,Investigating,Hardware,Simulated cause for ML,6657,257599.75,Yes,37,100,29,5,141,2,Alert,Restart,2,24,Email,Yes,3,4,Yes,,No,,Vendor,Yes,No,28,48,No,Simulated note
7d317b7d-ac0f-4c00-a2fa-97bd66b5bb00,Oracle,us-west-2,Database,Lambda,2025-04-30 10:18:11.146004,2025-04-30 16:57:11.146004,399,Medium,Investigating,Network,Simulated cause for ML,61881,260668.71,No,34,27,93,18,311,20,Customer Report,Scale Up,6,40,SMS,Yes,0,5,No,,No,,DDoS,No,Yes,52,10,Yes,Simulated note
41b8d357-61b6-49f2-85df-521fedc35887,Oracle,europe-west2,Networking,Lambda,2025-07-12 10:18:11.146042,2025-07-12 21:13:11.146042,655,Medium,Resolved,Security,Simulated cause for ML,3585,592770.34,No,59,45,14,44,146,14,Alert,Restart,4,14,PagerDuty,No,5,2,Yes,,Yes,,None,Yes,Yes,21,48,No,Simulated note
ef420e5c-a770-4482-ae6b-04fc333acae3,AWS,europe-west2,AI/ML,VPC,2025-06-15 10:18:11.146076,2025-06-15 21:34:11.146076,676,High,Resolved,Network,Simulated cause for ML,32457,640881.44,No,86,25,72,16,243,15,Automated Monitoring,Patch,1,25,PagerDuty,No,3,3,Yes,,No,,Vendor,Yes,No,11,100,No,Simulated note
452429eb-bc3d-47ed-a868-6ea5345b1fc4,AWS,europe-west2,AI/ML,Lambda,2025-09-06 10:18:11.146119,2025-09-06 14:34:11.146119,256,Critical,Monitoring,Network,Simulated cause for ML,22136,427151.72,No,32,16,11,9,404,18,Customer Report,Rollback,1,42,Slack,Yes,3,5,Yes,,Yes,,DDoS,No,Yes,38,41,No,Simulated note
88ab2d10-5b20-475f-9ebd-7a80523152e7,GCP,europe-west2,Networking,VPC,2025-11-04 10:18:11.146151,2025-11-04 14:09:11.146151,231,Critical,Monitoring,Network,Simulated cause for ML,56423,497436.5,No,83,56,11,47,287,8,Automated Monitoring,Scale Up,1,19,SMS,No,5,5,Yes,,Yes,,Weather,No,No,23,27,Yes,Simulated note
853835ca-d85c-45ec-b1ed-29151e7f878e,IBM,asia-southeast1,Database,VPC,2025-11-18 10:18:11.146177,2025-11-18 15:58:11.146177,340,Critical,Resolved,Security,Simulated cause for ML,25805,960032.87,Yes,11,42,38,8,324,20,Customer Report,Patch,8,59,PagerDuty,No,0,1,No,,No,,Weather,Yes,No,69,47,No,Simulated note
d68ab5da-c81c-4191-bac0-62c9dd61cf89,IBM,us-east-1,Storage,S3,2025-10-06 10:18:11.146202,2025-10-06 18:41:11.146202,503,High,Investigating,Hardware,Simulated cause for ML,29943,498449.68,Yes,78,76,22,35,419,2,Alert,Scale Up,2,24,SMS,No,5,5,No,,Yes,,DDoS,Yes,Yes,42,80,No,Simulated note
e29d2e71-1e25-4b3c-9bd9-24cbe9d8a5b5,IBM,us-east-1,AI/ML,S3,2025-07-21 10:18:11.146482,2025-07-21 13:59:11.146482,221,Critical,Investigating,Hardware,Simulated cause for ML,66908,535872.37,No,90,11,59,16,410,4,Customer Report,Rollback,8,55,Slack,No,0,1,Yes,,No,,DDoS,Yes,Yes,51,90,Yes,Simulated note
d3f0ff23-fc0a-497c-abe9-69336572907c,Azure,us-west-2,AI/ML,RDS,2025-07-26 10:18:11.146555,2025-07-26 13:21:11.146555,183,Low,Investigating,Unknown,Simulated cause for ML,63235,430311.93,Yes,40,38,67,20,238,1,Automated Monitoring,Rollback,7,20,PagerDuty,No,3,3,No,,Yes,,Vendor,Yes,No,81,35,No,Simulated note
83fe3e47-364e-4c77-90c8-e086dc816ae4,Azure,asia-southeast1,Storage,EC2,2026-02-08 10:18:11.146594,2026-02-08 21:18:11.146594,660,Low,Resolved,Human Error,Simulated cause for ML,14768,536596.33,No,68,77,78,5,299,17,Automated Monitoring,Rollback,4,10,SMS,Yes,2,2,Yes,,No,,None,No,Yes,58,77,No,Simulated note
6e59e9ed-c36a-4e05-8cc5-abb698b7e939,AWS,us-west-2,Storage,RDS,2025-05-28 10:18:11.146628,2025-05-28 14:33:11.146628,255,High,Resolved,Unknown,Simulated cause for ML,48447,203015.39,Yes,51,18,100,57,198,16,Alert,Restart,6,19,Email,No,2,1,No,,Yes,,DDoS,Yes,Yes,20,59,Yes,Simulated note
216d7455-2c9d-404e-8d06-ab94a31570f7,Azure,asia-southeast1,Storage,EC2,2025-03-28 10:18:11.146674,2025-03-28 18:51:11.146674,513,Low,Resolved,Network,Simulated cause for ML,14472,891100.28,Yes,50,13,29,12,117,12,Automated Monitoring,Scale Up,7,35,Email,Yes,3,2,Yes,,Yes,,None,No,Yes,79,90,No,Simulated note
e2a63ffd-ac7c-4d09-a5b5-a02e6c06d7ac,AWS,asia-southeast1,Storage,RDS,2026-01-25 10:18:11.146722,2026-01-25 20:00:11.146722,582,High,Monitoring,Unknown,Simulated cause for ML,92752,706170.44,Yes,45,0,11,37,277,1,Customer Report,Scale Up,4,32,PagerDuty,Yes,3,4,No,,No,,DDoS,No,Yes,13,52,No,Simulated note
6f295202-f1cf-4a64-8f69-4db2922afc50,AWS,us-east-1,AI/ML,Lambda,2025-10-24 10:18:11.146763,2025-10-24 20:38:11.146763,620,High,Investigating,Hardware,Simulated cause for ML,99728,635569.36,No,83,73,77,12,133,19,Automated Monitoring,Rollback,10,45,PagerDuty,Yes,1,2,No,,Yes,,Weather,Yes,Yes,57,70,No,Simulated note
ae1f37ee-940b-4d93-96d0-b0153aa813b4,Oracle,us-east-1,Networking,VPC,2025-05-10 10:18:11.146791,2025-05-10 19:37:11.146791,559,Medium,Monitoring,Unknown,Simulated cause for ML,4673,419854.31,No,51,81,55,59,209,5,Customer Report,Patch,1,55,Email,Yes,3,5,Yes,,No,,Vendor,No,Yes,65,75,Yes,Simulated note
19669714-fd24-43be-bb9b-8a645bc25ca1,Oracle,us-east-1,Networking,VPC,2025-08-29 10:18:11.146824,2025-08-29 17:49:11.146824,451,Critical,Resolved,Software,Simulated cause for ML,70002,718428.14,Yes,58,23,70,26,345,12,Alert,Scale Up,3,18,Email,Yes,2,1,Yes,,Yes,,DDoS,Yes,Yes,46,35,No,Simulated note
98845e06-ee42-492d-90e5-f484436b56d4,AWS,europe-west2,Networking,Cloud Functions,2025-03-29 10:18:11.146849,2025-03-29 13:00:11.146849,162,High,Monitoring,Unknown,Simulated cause for ML,73395,371533.9,No,64,7,38,16,391,19,Customer Report,Patch,9,7,PagerDuty,No,1,1,Yes,,Yes,,Vendor,No,No,39,19,Yes,Simulated note
c024422e-5bf6-4b75-9cb8-7267ec55b646,Azure,us-east-1,Database,Lambda,2025-05-28 10:18:11.146878,2025-05-28 13:04:11.146878,166,High,Monitoring,Hardware,Simulated cause for ML,41898,376533.15,Yes,25,49,65,27,384,12,Alert,Restart,1,9,Email,Yes,4,4,Yes,,No,,Vendor,Yes,Yes,34,72,No,Simulated note
460fee45-ad4a-468d-90fd-6f01b0c143f6,AWS,us-west-2,Storage,EC2,2026-02-11 10:18:11.146913,2026-02-11 16:09:11.146913,351,Critical,Resolved,Network,Simulated cause for ML,86151,186274.26,Yes,93,95,79,49,445,9,Customer Report,Scale Up,5,52,PagerDuty,Yes,2,2,No,,Yes,,Weather,No,Yes,64,19,No,Simulated note
a939f205-afe3-484c-804b-3080e92085de,Azure,asia-southeast1,Database,EC2,2025-05-21 10:18:11.146950,2025-05-21 15:53:11.146950,335,Critical,Investigating,Software,Simulated cause for ML,42104,983517.88,Yes,98,48,19,16,360,19,Customer Report,Patch,7,27,Email,Yes,5,4,Yes,,No,,DDoS,No,Yes,74,47,Yes,Simulated note
b9b544bc-f69f-4c33-9c79-94f5388d669c,GCP,europe-west2,Storage,VPC,2025-05-15 10:18:11.146980,2025-05-15 12:28:11.146980,130,Medium,Resolved,Human Error,Simulated cause for ML,55488,363771.99,Yes,46,4,78,17,164,8,Automated Monitoring,Rollback,1,54,Slack,No,1,4,Yes,,Yes,,Vendor,Yes,Yes,53,61,No,Simulated note
98ca56e5-3889-48da-a8e9-c9611dd7413b,IBM,us-west-2,Compute,Cloud Functions,2025-10-11 10:18:11.147012,2025-10-11 16:47:11.147012,389,Medium,Resolved,Software,Simulated cause for ML,13239,989173.96,Yes,14,4,9,60,263,12,Automated Monitoring,Restart,6,55,PagerDuty,Yes,1,2,No,,No,,Weather,No,Yes,22,16,Yes,Simulated note
5c285109-682e-4a6c-b7c8-89f3b173ab23,IBM,us-west-2,AI/ML,VPC,2026-01-26 10:18:11.147048,2026-01-26 16:06:11.147048,348,High,Investigating,Unknown,Simulated cause for ML,63464,264366.22,Yes,55,83,9,9,88,15,Customer Report,Restart,2,7,Slack,Yes,2,1,Yes,,No,,DDoS,No,Yes,77,36,Yes,Simulated note
ee6badaf-eee7-49fa-97ce-60e26e2670fc,Azure,asia-southeast1,Storage,BigQuery,2025-12-22 10:18:11.147087,2025-12-22 15:03:11.147087,285,Critical,Resolved,Security,Simulated cause for ML,52701,631827.53,Yes,34,70,44,21,174,16,Customer Report,Patch,1,38,PagerDuty,No,1,3,Yes,,No,,None,Yes,Yes,52,30,No,Simulated note
fe215e37-e968-47d4-a268-b05d2054c8a8,IBM,europe-west2,Storage,EC2,2025-12-24 10:18:11.147120,2025-12-24 21:11:11.147120,653,Critical,Resolved,Hardware,Simulated cause for ML,5326,261921.39,Yes,49,69,25,43,473,15,Customer Report,Rollback,6,21,SMS,No,3,3,No,,Yes,,Weather,Yes,Yes,68,60,No,Simulated note
86ad2835-70bf-4a25-89e9-564916b48ad5,IBM,us-west-2,Compute,VPC,2025-07-01 10:18:11.147153,2025-07-01 19:02:11.147153,524,Low,Resolved,Security,Simulated cause for ML,44690,450281.57,Yes,96,28,6,27,179,7,Automated Monitoring,Patch,7,5,SMS,No,4,4,Yes,,Yes,,DDoS,No,Yes,41,33,Yes,Simulated note
da7cb753-4972-4952-8220-8ae33201d57a,IBM,us-east-1,Database,EC2,2025-05-20 10:18:11.147186,2025-05-20 20:33:11.147186,615,Low,Investigating,Hardware,Simulated cause for ML,24656,978401.27,No,44,5,33,42,95,15,Alert,Rollback,3,47,SMS,Yes,0,2,No,,No,,None,Yes,No,83,31,Yes,Simulated note
a3596133-88b9-4b31-ab70-f5a537e4ddc9,GCP,asia-southeast1,AI/ML,BigQuery,2025-09-28 10:18:11.147223,2025-09-28 12:58:11.147223,160,High,Monitoring,Network,Simulated cause for ML,91147,193361.72,Yes,28,47,64,18,450,4,Customer Report,Patch,9,41,PagerDuty,Yes,0,2,Yes,,No,,DDoS,No,Yes,77,63,Yes,Simulated note
a2427ee4-73b8-430a-a576-44b8021db647,GCP,us-west-2,Compute,Cloud Functions,2026-01-31 10:18:11.147264,2026-01-31 17:38:11.147264,440,Critical,Monitoring,Network,Simulated cause for ML,64077,926924.87,Yes,14,52,35,12,230,11,Automated Monitoring,Scale Up,8,37,SMS,Yes,1,2,No,,Yes,,Weather,Yes,No,84,78,Yes,Simulated note
3895102a-662e-44bb-9253-2f905e79c7a4,Azure,us-east-1,Storage,EC2,2025-09-12 10:18:11.147306,2025-09-12 13:36:11.147306,198,Low,Resolved,Hardware,Simulated cause for ML,26047,920824.02,Yes,91,47,94,52,440,8,Automated Monitoring,Patch,3,17,SMS,Yes,1,3,Yes,,Yes,,None,Yes,No,16,87,Yes,Simulated note
c958f39b-3875-4452-8fbd-c9ef17848e68,IBM,us-east-1,Compute,RDS,2025-06-17 10:18:11.147341,2025-06-17 10:28:11.147341,10,Low,Resolved,Security,Simulated cause for ML,88106,790277.16,Yes,5,100,10,24,179,15,Automated Monitoring,Patch,8,60,Slack,Yes,3,5,No,,No,,None,Yes,Yes,60,24,Yes,Simulated note
668c234d-83e0-484b-83cd-27ca5f43c2c7,IBM,us-west-2,Compute,RDS,2026-01-24 10:18:11.147377,2026-01-24 21:05:11.147377,647,Low,Resolved,Human Error,Simulated cause for ML,58969,868460.54,No,47,56,62,29,315,20,Customer Report,Restart,5,57,SMS,Yes,4,2,Yes,,Yes,,None,Yes,Yes,80,34,Yes,Simulated note
41ecc891-0582-4a5d-8178-6daea6084cec,GCP,europe-west2,Storage,EC2,2025-11-02 10:18:11.147409,2025-11-02 12:45:11.147409,147,High,Monitoring,Unknown,Simulated cause for ML,4559,211906.39,No,71,45,74,57,160,4,Automated Monitoring,Scale Up,5,37,PagerDuty,Yes,2,2,Yes,,Yes,,Weather,Yes,No,98,60,No,Simulated note
893c3eaf-d73e-4eb5-bdce-72e45e566491,AWS,europe-west2,Storage,S3,2026-02-08 10:18:11.147445,2026-02-08 15:38:11.147445,320,High,Investigating,Unknown,Simulated cause for ML,1906,967128.44,Yes,71,86,15,59,126,18,Customer Report,Patch,8,57,SMS,Yes,5,2,No,,No,,None,Yes,No,43,22,Yes,Simulated note
9587aaf3-eb42-4e96-8ca2-96d00000a02a,Azure,us-west-2,Storage,Lambda,2025-10-30 10:18:11.147483,2025-10-30 12:29:11.147483,131,Critical,Monitoring,Human Error,Simulated cause for ML,32119,450404.46,Yes,26,80,6,21,199,4,Automated Monitoring,Restart,8,52,Slack,Yes,4,4,No,,Yes,,DDoS,Yes,No,85,54,No,Simulated note
789610cd-957a-4f13-b289-0ea824a0748f,Azure,us-east-1,Storage,RDS,2025-10-16 10:18:11.147519,2025-10-16 20:24:11.147519,606,Medium,Resolved,Network,Simulated cause for ML,46192,859523.31,No,81,2,16,28,265,4,Alert,Scale Up,5,22,Email,No,3,1,No,,Yes,,None,Yes,Yes,77,32,Yes,Simulated note
da0c7519-e064-41d8-b20b-2b4b4ca221e3,Oracle,asia-southeast1,Networking,S3,2025-08-17 10:18:11.147550,2025-08-17 14:12:11.147550,234,High,Monitoring,Human Error,Simulated cause for ML,64652,586653.1,No,65,83,49,30,475,2,Customer Report,Rollback,6,13,Email,Yes,0,1,No,,Yes,,Vendor,Yes,No,76,77,No,Simulated note
a3059395-d50e-452e-8407-0a428643c133,GCP,europe-west2,Database,EC2,2025-06-21 10:18:11.147579,2025-06-21 16:07:11.147579,349,High,Investigating,Human Error,Simulated cause for ML,73997,443095.64,No,3,27,91,49,412,5,Automated Monitoring,Scale Up,5,24,PagerDuty,Yes,4,4,Yes,,No,,None,No,Yes,93,61,No,Simulated note
a20e2a54-da53-41b3-8041-d55c53797806,AWS,us-east-1,Networking,RDS,2026-01-18 10:18:11.147606,2026-01-18 11:15:11.147606,57,Critical,Monitoring,Human Error,Simulated cause for ML,94769,287644.02,Yes,63,12,32,47,319,10,Automated Monitoring,Restart,7,6,Slack,Yes,2,5,No,,No,,None,Yes,Yes,52,68,No,Simulated note
5972f513-e235-4457-8fd5-6e4434dcbca3,IBM,asia-southeast1,Database,Lambda,2025-09-17 10:18:11.147630,2025-09-17 17:36:11.147630,438,Low,Monitoring,Security,Simulated cause for ML,22956,811695.69,No,1,20,7,42,396,9,Automated Monitoring,Patch,4,8,PagerDuty,No,0,2,Yes,,Yes,,DDoS,Yes,No,88,63,Yes,Simulated note
ef6badba-963c-4978-b490-44247fd0affb,AWS,us-west-2,Database,EC2,2025-11-09 10:18:11.147660,2025-11-09 15:07:11.147660,289,Medium,Investigating,Software,Simulated cause for ML,32397,128556.32,No,13,56,37,17,370,11,Alert,Scale Up,5,59,Email,No,3,4,No,,Yes,,None,Yes,Yes,72,12,Yes,Simulated note
7f323665-5f29-4e1c-900f-76e2b46be544,Azure,us-west-2,Compute,S3,2025-08-04 10:18:11.147681,2025-08-04 12:10:11.147681,112,Medium,Investigating,Security,Simulated cause for ML,50181,846161.33,Yes,51,46,9,50,110,17,Alert,Patch,10,14,Slack,Yes,0,3,No,,Yes,,None,No,Yes,56,63,Yes,Simulated note
f50e88e7-3c48-4e11-bb2b-4a6fba530087,IBM,us-west-2,Storage,BigQuery,2025-07-11 10:18:11.147705,2025-07-11 13:18:11.147705,180,High,Investigating,Software,Simulated cause for ML,54947,957562.97,No,98,36,33,25,183,7,Customer Report,Rollback,1,50,Slack,Yes,5,1,Yes,,No,,Weather,No,Yes,20,76,No,Simulated note
b26c9251-cd9b-45dd-b8a3-67beeb4a62b7,IBM,asia-southeast1,AI/ML,RDS,2025-03-07 10:18:11.147726,2025-03-07 12:42:11.147726,144,Low,Monitoring,Security,Simulated cause for ML,56030,716719.06,Yes,89,1,25,25,357,16,Customer Report,Scale Up,10,13,SMS,Yes,4,5,Yes,,No,,Vendor,No,Yes,67,13,No,Simulated note
29a3ea82-604b-4006-98e2-aaa5763938b5,AWS,europe-west2,Database,BigQuery,2025-10-14 10:18:11.147768,2025-10-14 20:28:11.147768,610,Critical,Monitoring,Network,Simulated cause for ML,58893,31015.85,No,66,98,33,58,262,16,Customer Report,Restart,2,55,Email,Yes,0,2,No,,Yes,,None,No,Yes,79,48,Yes,Simulated note
ff1ada8f-1140-45e5-b641-0c83019c003e,IBM,europe-west2,Compute,Cloud Functions,2025-09-16 10:18:11.147805,2025-09-16 14:26:11.147805,248,High,Investigating,Security,Simulated cause for ML,90149,97180.75,No,93,96,77,57,298,14,Alert,Patch,8,20,PagerDuty,Yes,0,4,No,,No,,Vendor,No,No,65,52,No,Simulated note
91d4f21f-bd67-4fba-b6d4-86ae648e3aed,Azure,us-east-1,AI/ML,BigQuery,2025-10-13 10:18:11.147836,2025-10-13 21:25:11.147836,667,Low,Resolved,Software,Simulated cause for ML,58076,600392.0,No,11,98,100,26,325,6,Automated Monitoring,Patch,7,53,SMS,Yes,1,5,No,,Yes,,DDoS,No,Yes,28,78,No,Simulated note
0528cb81-716c-4bd7-a10e-86939f5cce91,AWS,us-west-2,Database,BigQuery,2026-01-14 10:18:11.147862,2026-01-14 13:40:11.147862,202,Critical,Resolved,Hardware,Simulated cause for ML,11724,656292.72,No,65,93,96,38,146,2,Alert,Rollback,1,41,SMS,No,3,4,No,,Yes,,DDoS,Yes,Yes,90,71,Yes,Simulated note
88e23a75-d425-404e-a68c-7f75cff9801c,IBM,us-west-2,Networking,EC2,2025-05-26 10:18:11.147893,2025-05-26 11:22:11.147893,64,Medium,Resolved,Hardware,Simulated cause for ML,61854,40247.32,No,15,65,86,42,294,15,Alert,Rollback,1,48,Email,No,4,1,Yes,,No,,DDoS,Yes,Yes,91,90,No,Simulated note
317d875a-24a7-4b6b-90f0-73450550cb5f,IBM,europe-west2,Networking,BigQuery,2025-04-07 10:18:11.147924,2025-04-07 19:14:11.147924,536,High,Monitoring,Human Error,Simulated cause for ML,90073,883737.17,Yes,43,81,75,14,238,4,Automated Monitoring,Rollback,3,15,SMS,Yes,2,3,No,,No,,DDoS,Yes,Yes,43,75,No,Simulated note
219a6ba0-763d-4ae1-be5c-7c01753a2272,Azure,us-east-1,Database,S3,2025-12-12 10:18:11.147945,2025-12-12 14:12:11.147945,234,High,Monitoring,Unknown,Simulated cause for ML,99369,664943.6,Yes,48,93,23,56,363,8,Alert,Patch,7,58,Email,Yes,1,5,Yes,,No,,Vendor,No,Yes,56,16,Yes,Simulated note
3058834a-c5e3-4381-ae77-9be97dff374c,IBM,us-east-1,Compute,BigQuery,2025-03-18 10:18:11.147975,2025-03-18 15:01:11.147975,283,Low,Resolved,Security,Simulated cause for ML,89248,228460.99,No,23,19,8,31,64,15,Alert,Restart,9,38,Slack,Yes,3,4,Yes,,Yes,,Weather,Yes,No,25,27,No,Simulated note
eba32ff1-9db8-4bd8-90e3-65b931313088,AWS,asia-southeast1,Networking,BigQuery,2026-01-18 10:18:11.148004,2026-01-18 10:29:11.148004,11,Critical,Monitoring,Security,Simulated cause for ML,24589,768496.33,No,49,91,93,27,386,5,Customer Report,Scale Up,9,16,Slack,Yes,3,5,Yes,,No,,Vendor,No,No,71,16,Yes,Simulated note
8ae0ab93-03f2-44be-af91-a92e6f800c15,IBM,us-west-2,Database,S3,2025-07-04 10:18:11.148039,2025-07-04 19:29:11.148039,551,Critical,Investigating,Unknown,Simulated cause for ML,61816,732971.84,No,44,75,64,30,443,11,Customer Report,Patch,7,10,Slack,No,2,2,No,,Yes,,Weather,No,Yes,95,88,Yes,Simulated note
c2b2d0d2-ac86-4f50-825b-93aeeaeee145,AWS,us-west-2,Storage,BigQuery,2025-03-21 10:18:11.148066,2025-03-21 13:33:11.148066,195,Critical,Investigating,Hardware,Simulated cause for ML,5287,13055.14,No,85,43,23,52,468,19,Automated Monitoring,Rollback,7,23,Slack,Yes,0,3,No,,No,,DDoS,Yes,No,19,100,No,Simulated note
ad14df2e-e02d-44d0-bd84-0fde605bda18,Oracle,us-west-2,Compute,EC2,2025-04-05 10:18:11.148115,2025-04-05 12:30:11.148115,132,Low,Monitoring,Software,Simulated cause for ML,72004,286444.63,Yes,59,47,85,28,90,15,Customer Report,Patch,5,35,Email,Yes,5,2,Yes,,No,,Weather,No,Yes,70,85,Yes,Simulated note
400d0f10-81c1-4fd3-9c21-27dfc632da30,Azure,europe-west2,AI/ML,S3,2025-08-19 10:18:11.148158,2025-08-19 22:09:11.148158,711,Low,Monitoring,Human Error,Simulated cause for ML,41481,647544.79,No,57,26,90,32,100,12,Automated Monitoring,Restart,6,59,SMS,No,0,3,No,,No,,Vendor,Yes,Yes,90,58,Yes,Simulated note
df1551b9-56d1-4b65-9762-ca00f882b7b2,IBM,us-east-1,Compute,RDS,2026-01-30 10:18:11.148203,2026-01-30 17:58:11.148203,460,Medium,Resolved,Network,Simulated cause for ML,78203,960485.98,Yes,85,49,76,38,71,15,Automated Monitoring,Patch,10,17,Slack,No,4,4,No,,No,,None,No,No,42,79,No,Simulated note
aa03c383-8b9e-45e1-8334-a4ae9847817d,Oracle,us-east-1,AI/ML,S3,2025-11-24 10:18:11.148248,2025-11-24 14:19:11.148248,241,High,Monitoring,Unknown,Simulated cause for ML,61576,963707.58,No,36,76,13,11,337,19,Customer Report,Scale Up,10,14,Slack,No,4,1,No,,No,,Weather,No,No,17,78,No,Simulated note
6e0395b5-3020-4b3e-9cde-469b0b110dfb,IBM,us-east-1,Compute,S3,2025-07-20 10:18:11.148280,2025-07-20 19:21:11.148280,543,Low,Investigating,Human Error,Simulated cause for ML,91372,224870.62,Yes,22,56,46,26,154,15,Alert,Restart,4,19,SMS,Yes,0,2,No,,No,,DDoS,No,Yes,26,23,No,Simulated note
1542fd62-2223-4cad-a6cf-f1c2bf948eca,IBM,us-east-1,Database,Lambda,2025-09-06 10:18:11.148314,2025-09-06 11:30:11.148314,72,High,Monitoring,Security,Simulated cause for ML,46810,658847.24,No,15,42,90,29,337,9,Customer Report,Scale Up,6,22,Email,Yes,0,2,Yes,,No,,Weather,No,Yes,38,24,No,Simulated note
f6be59b5-0d1d-4a5e-bc7a-18ebae3acc65,GCP,europe-west2,Database,VPC,2025-12-16 10:18:11.148351,2025-12-16 11:39:11.148351,81,Low,Resolved,Network,Simulated cause for ML,54854,246437.95,No,54,88,32,53,205,12,Customer Report,Rollback,7,15,SMS,No,3,1,No,,Yes,,DDoS,No,No,86,37,No,Simulated note
74ce0bff-595a-41c7-a08a-f7839cb263d8,Oracle,us-east-1,Networking,BigQuery,2025-08-23 10:18:11.148377,2025-08-23 10:58:11.148377,40,Medium,Investigating,Software,Simulated cause for ML,41135,866486.45,Yes,73,97,43,52,321,11,Customer Report,Scale Up,4,19,Email,Yes,4,2,Yes,,Yes,,DDoS,No,Yes,10,15,Yes,Simulated note
8eb0e91d-27bf-4e24-afb7-934a658feca5,AWS,us-west-2,Database,VPC,2025-05-16 10:18:11.148404,2025-05-16 16:42:11.148404,384,Low,Investigating,Human Error,Simulated cause for ML,66706,860421.26,Yes,49,1,33,17,356,16,Alert,Patch,3,37,Slack,Yes,5,4,No,,Yes,,DDoS,Yes,Yes,16,29,Yes,Simulated note
21c71d9a-19f5-4836-8577-b9476beb788a,Azure,asia-southeast1,Storage,EC2,2025-12-22 10:18:11.148426,2025-12-22 21:37:11.148426,679,Medium,Resolved,Hardware,Simulated cause for ML,20866,296687.22,No,16,68,41,18,468,10,Automated Monitoring,Restart,2,50,Email,Yes,1,5,Yes,,No,,None,Yes,No,48,11,No,Simulated note
b562d9bc-40bc-4be1-9648-3eff5b37fce5,AWS,europe-west2,Storage,Lambda,2025-12-29 10:18:11.148463,2025-12-29 14:57:11.148463,279,High,Investigating,Network,Simulated cause for ML,40025,519701.95,Yes,50,23,17,53,165,11,Alert,Rollback,5,60,Email,Yes,3,2,Yes,,Yes,,None,No,Yes,15,56,No,Simulated note
14b00929-3833-4670-aa43-1b744c6aa4f0,Oracle,us-west-2,Database,Lambda,2025-10-24 10:18:11.148509,2025-10-24 16:13:11.148509,355,Medium,Resolved,Software,Simulated cause for ML,12167,706011.55,No,37,12,98,10,172,9,Automated Monitoring,Restart,10,46,PagerDuty,Yes,0,1,No,,No,,None,No,Yes,25,31,Yes,Simulated note
d73dc8f2-2ac5-4c27-96b9-9abcf54f2d24,GCP,us-west-2,Compute,EC2,2025-10-15 10:18:11.148542,2025-10-15 15:10:11.148542,292,Critical,Monitoring,Security,Simulated cause for ML,54454,143381.4,Yes,74,86,44,33,31,14,Automated Monitoring,Patch,10,20,Email,Yes,2,5,Yes,,Yes,,DDoS,No,No,58,54,No,Simulated note
2407a1e9-ad69-475c-85bb-f7dfcea5184c,IBM,asia-southeast1,AI/ML,BigQuery,2025-04-25 10:18:11.148571,2025-04-25 13:07:11.148571,169,Critical,Monitoring,Security,Simulated cause for ML,55316,383226.57,Yes,62,98,30,5,391,12,Alert,Scale Up,5,26,PagerDuty,No,4,2,No,,No,,Weather,No,Yes,41,95,No,Simulated note
f3eceb38-c1ed-4d8a-8cab-be721060a5cd,Oracle,us-east-1,Storage,VPC,2025-07-06 10:18:11.148598,2025-07-06 21:48:11.148598,690,High,Resolved,Network,Simulated cause for ML,38625,879241.13,Yes,56,30,74,31,336,3,Alert,Restart,1,41,Slack,Yes,3,2,No,,Yes,,None,Yes,Yes,76,32,No,Simulated note
a6781e95-2397-4968-beca-3795f84d3c1b,Oracle,europe-west2,Networking,Lambda,2025-12-06 10:18:11.148627,2025-12-06 16:08:11.148627,350,Low,Monitoring,Software,Simulated cause for ML,18029,516817.27,Yes,16,35,48,19,405,20,Customer Report,Restart,5,23,Email,No,4,3,Yes,,No,,DDoS,Yes,No,82,47,No,Simulated note
43721d25-ded7-4133-9465-3fd7197321ec,IBM,europe-west2,AI/ML,RDS,2025-09-28 10:18:11.148653,2025-09-28 18:51:11.148653,513,Critical,Investigating,Human Error,Simulated cause for ML,32151,790375.29,Yes,31,23,18,39,109,8,Alert,Patch,6,26,PagerDuty,No,4,5,Yes,,Yes,,Weather,Yes,Yes,33,63,Yes,Simulated note
d073ff17-bc96-4d72-b67e-75fceef5480a,GCP,us-west-2,Networking,EC2,2025-08-23 10:18:11.148686,2025-08-23 21:57:11.148686,699,High,Resolved,Network,Simulated cause for ML,45883,46423.21,Yes,17,43,9,36,147,19,Customer Report,Restart,7,42,SMS,Yes,3,5,No,,Yes,,None,Yes,Yes,77,77,No,Simulated note
